Longitude, Latitude
-47.091925882348285,-22.816537460934043
-47.092004664150345,-22.816452393025685
-47.0920009746551,-22.816352266840145
-47.09202713162547,-22.816363485942023
-47.09198882135228,-22.816258303062067
-47.09194034254338,-22.81638144375996
-47.09181989354784,-22.816374443767224
-47.09172333416661,-22.81639260261265
-47.09181783640809,-22.816380977873614
-47.09195060011482,-22.816489606764996
-47.09183619211879,-22.816368217210957
-47.09173176366168,-22.816255234489667
-47.09167110698745,-22.816127417915794
-47.09173332105146,-22.815979947902054
-47.091671395809556,-22.815989618824258
-47.0917024207506,-22.816096228649744
-47.09165664755156,-22.816061282759325
-47.091642479245145,-22.8160270321166
-47.09153290650807,-22.816065051068303
-47.091561675950445,-22.816025400191183
-47.09172852176365,-22.81608229278405
-47.09163999951062,-22.815998977451656
-47.091785667376676,-22.815982821684553
-47.09187568872078,-22.81598185445916
-47.09198551958291,-22.815975747818424
-47.09206274372375,-22.81605597389084
-47.09199276857998,-22.815901109872904
-47.09196644328955,-22.815793483090637
-47.091808462746776,-22.81582679844613
-47.09176628634085,-22.815855728134025
-47.0918306040888,-22.815763972962053
-47.09168434557918,-22.81564655364623
-47.09184550806369,-22.815592385846916
-47.09200686216773,-22.81561690145563
-47.09195543066651,-22.815449944770414
-47.09193207008356,-22.815451472638003
-47.09187481712544,-22.81544429414547
-47.09200391676119,-22.81553582904664
-47.092029383252374,-22.815509641915337
-47.09190865784263,-22.815546464588465
-47.0919558959553,-22.815567575116393
-47.091998498519956,-22.815568748579146
-47.091923554298965,-22.815461129275405
-47.09175325557853,-22.81541403689807
-47.09175009364654,-22.815269196007574
-47.091684065865,-22.815374780582285
-47.091628211931535,-22.815272183956655
-47.09176117934123,-22.815213721253695
-47.091823206782095,-22.8153174025916
-47.09163344301382,-22.815314607172805
-47.091651422682084,-22.81547486515559
-47.09157166166841,-22.815310818472973
-47.091449496551455,-22.815303102843387
-47.0916079698184,-22.815359449483864
-47.09158239884745,-22.815411307055896
-47.09172452045192,-22.815319417754115
-47.091790520730434,-22.815365138391208
-47.091678378908945,-22.815251380375116
-47.09148604519462,-22.815221047821414
-47.09143345592476,-22.815061283752648
-47.0915663901568,-22.815193255078043
-47.091684592094836,-22.815122507977538
-47.091687836289175,-22.815286608281724
-47.09162302210858,-22.815333997655348
-47.091568792437435,-22.81549024528413
-47.09156778065429,-22.815472319331814
-47.0917415563828,-22.815428904902266
-47.09170993551357,-22.815448262762853
-47.09173782623663,-22.815373986091927
-47.091722126922114,-22.815218787498946
-47.09188748062064,-22.81518530625104
-47.09184582636869,-22.81533154060034
-47.09182110183633,-22.81545318436099
-47.091796054981394,-22.81557191222769
-47.091853851573674,-22.8156299185437
-47.09200950531225,-22.815527081652746
-47.09206346764418,-22.815389244167406
-47.09204444324431,-22.815253164428125
-47.09191513970617,-22.815247479595115
-47.09180686529391,-22.815220682596124
-47.09186905264985,-22.81527246516674
-47.09183466606734,-22.815206622293925
-47.09185507273562,-22.815092793542917
-47.09194197509998,-22.815184788681435
-47.092010114070305,-22.81516008670412
-47.09206031589437,-22.815231197185863
-47.09215623714402,-22.81533872870198
-47.0920675455445,-22.815297597479358
-47.09194177622682,-22.81541161582342
-47.09203572524302,-22.815522589339484
-47.09200037889497,-22.81536960303876
-47.09191337419421,-22.81548584163527
-47.09195003638207,-22.815618740362577
-47.09184574013084,-22.815495606100328
-47.09186582823018,-22.815444480875108
-47.09185148354774,-22.815409387287552
-47.091802583534445,-22.815464229099558
-47.09198674356774,-22.815434981770004
-47.09182583279993,-22.81538841233198
-47.091789174013755,-22.815552694926083
-47.09161262161339,-22.81561430935041
-47.09150260016843,-22.815470479666217
-47.09134397190375,-22.81551873014143
-47.09145453675535,-22.815534123794933
-47.09132931780926,-22.815452811951527
-47.0914556463214,-22.815407557954327
-47.09164953996713,-22.815427946721076
-47.09151734441768,-22.81535387236589
-47.091494285761655,-22.815255597021416
-47.091506870025285,-22.81542922874504
-47.09135990154352,-22.81532586868803
-47.09123711694579,-22.815225930892222
-47.09122362599413,-22.81539410451408
-47.09113845630615,-22.815496287238656
-47.09122975643263,-22.815471599745287
-47.09137278148557,-22.81546049119584
-47.09152253877231,-22.815517562585068
-47.091635950336986,-22.815660050489637
-47.09164260516399,-22.8155128712168
-47.09155874685647,-22.815610104352327
-47.09149768617847,-22.81557289636314
-47.091578603684724,-22.8155733633138
-47.09163199203485,-22.81570678156155
-47.091533186134285,-22.815604041700293
-47.09165041397957,-22.81568621419419
-47.09155665049365,-22.815708582883442
-47.09148355827373,-22.815771613850266
-47.09144043233445,-22.81581800959809
-47.09133221486299,-22.81587936524031
-47.091312423856664,-22.81584414364028
-47.09124503896434,-22.81578540395865
-47.09113055542626,-22.815653943762197
-47.09111858437564,-22.815645535321508
-47.09106075843058,-22.815551009542457
-47.090992424919754,-22.815671056872016
-47.090896899615096,-22.815638965580504
-47.09104099610332,-22.815561546907478
-47.090916844962756,-22.815508096895236
-47.090956905203086,-22.815433575637343
-47.0911308335935,-22.81537197074047
-47.09123590223579,-22.815252248588887
-47.091290405938935,-22.815254717301755
-47.09125127485835,-22.815282780938336
-47.09113960614779,-22.815156475950193
-47.091042380456564,-22.815035090737396
-47.09107162593764,-22.81498258799917
-47.09101045715803,-22.814940982860794
-47.091075440489895,-22.814917481770493
-47.090915483703824,-22.814956154836413
-47.09092705213173,-22.815093972933937
-47.09075310262349,-22.81513771504072
-47.09069386120034,-22.81502617023926
-47.09067524260684,-22.81488096823604
-47.09063880066434,-22.815038758061164
-47.09065929514327,-22.814941102233124
-47.090485875309454,-22.814913381604544
-47.09046319518963,-22.81505673143472
-47.090526533116716,-22.815084190714582
-47.09063517507464,-22.8152119761342
-47.09057413551962,-22.81527827851561
-47.090574062574326,-22.815236116494738
-47.09063978968519,-22.815362226046098
-47.09046592110297,-22.815437708195983
-47.09042601419895,-22.815311126502777
-47.090593519138444,-22.815400744644375
-47.09064335466934,-22.81545611788232
-47.09055939149446,-22.81532401634645
-47.090636816804576,-22.815470168304923
-47.09065952649941,-22.815601788960088
-47.09065495529881,-22.81548322906244
-47.09067687340887,-22.815386956732713
-47.090652450204516,-22.815541702843554
-47.09058335772462,-22.81570586285521
-47.090716775025875,-22.815775414458493
-47.09081404367564,-22.815749582832808
-47.09080875250682,-22.815676397705023
-47.09089609207318,-22.81582004735934
-47.09090818336876,-22.81585533173573
-47.09091170027089,-22.815970256992923
-47.09104500820469,-22.815896232898627
-47.09087411814132,-22.815862086648746
-47.090896313544626,-22.815977057487203
-47.0907601008571,-22.81598235416786
-47.09074057274661,-22.815938770311
-47.090908798730396,-22.81586330471271
-47.0909037529358,-22.815847683526098
-47.090861591297184,-22.815793187489863
-47.09094335790483,-22.815870073177127
-47.09076095259738,-22.81591193496626
-47.09079743394769,-22.81607290174996
-47.09094268864598,-22.816030927321428
-47.09094292518797,-22.81599704486615
-47.090797909819166,-22.815991779973984
-47.09066997208844,-22.815933369296708
-47.0907293965278,-22.81586961946483
-47.09067653414148,-22.815820090368458
-47.09066794798906,-22.815798858489995
-47.09080850761863,-22.815835660860834
-47.09095137320148,-22.81573990123847
-47.09081840862387,-22.81582681104264
-47.090762794151786,-22.81573208303574
-47.090695349832295,-22.815667493740932
-47.090839885140916,-22.815673389862052
-47.09084125204539,-22.815550084630566
-47.090858858062894,-22.815532260670782
-47.09083031376114,-22.815686296522646
-47.090968695089465,-22.81562957557512
-47.090997136103574,-22.815458108394807
-47.09094962994747,-22.81542729260553
-47.091042100375205,-22.815488403479222
-47.09102471729122,-22.815606591460003
-47.09093227506098,-22.81571200310697
-47.090884266295795,-22.81584839294634
-47.09099178636664,-22.815797680473086
-47.091106918158616,-22.815821201564766
-47.09103995881321,-22.815810884536653
-47.09113523272503,-22.815946603515847
-47.09110212030345,-22.816029358614397
-47.091252394557756,-22.815966718144683
-47.091110999153976,-22.816084072518024
-47.091087502078594,-22.815999047366347
-47.090983507185456,-22.81602924229433
-47.09112049448816,-22.81612332134639
-47.09126054339558,-22.81607534289037
-47.091413039036944,-22.816115959190302
-47.09127214654676,-22.816011178863945
-47.09135995673066,-22.815894901935657
-47.09131749255383,-22.815894768487727
-47.09143549854149,-22.815996105609607
-47.09143199114739,-22.816035541833553
-47.091343930692936,-22.816046517556433
-47.09133150819589,-22.816130264395277
-47.0912788960574,-22.816028780396273
-47.091151245457226,-22.816098269547766
-47.091290303801124,-22.816052198066508
-47.0912710207623,-22.81597988300877
-47.09112198812829,-22.81596515722976
-47.09122928548148,-22.816114246345546
-47.09125966698637,-22.816280668660205
-47.091435633608,-22.816260331338835
-47.09151967122866,-22.816412615214283
-47.09157161188845,-22.81655626598455
-47.091721920655196,-22.816610297909545
-47.09176867247521,-22.816450287942068
-47.091690214001936,-22.816373194664585
-47.09169912256853,-22.81645111416098
-47.09183694272858,-22.816556018560835
-47.09191441483317,-22.816715532976442
-47.09202596543673,-22.81671903942568
-47.09199802140446,-22.81681606351279
-47.092033777147144,-22.81696514246594
-47.09209192485813,-22.816935367222243
-47.092113673995094,-22.81699065090058
-47.092197064086974,-22.816923055026297
-47.09202276260561,-22.816885458960304
-47.09201841177282,-22.816931454686383
-47.09191205489507,-22.816860734835373
-47.09180266743778,-22.81674735675196
-47.09185307617974,-22.816829067313062
-47.09172967179182,-22.816939972931237
-47.09186676796379,-22.817043134325676
-47.09187013563761,-22.816912472642574
-47.09171254804176,-22.81686269712138
-47.091662743053696,-22.817030046799506
-47.09159092817153,-22.816928573273803
-47.091551461469166,-22.816890602684623
-47.09153811982889,-22.816778569158487
-47.09143526111028,-22.816818286666606
-47.091418016804745,-22.816994374821483
-47.0914466400415,-22.8169060186043
-47.09134712891827,-22.81688212271643
-47.09153990815281,-22.8168881612619
-47.09165396664193,-22.816778286523267
-47.091481183497145,-22.81684603767699
-47.09141535781892,-22.816992948914617
-47.0915276877382,-22.816947481794465
-47.09161483259093,-22.817060289637002
-47.09153405869649,-22.81712235225927
-47.09149556135422,-22.816952855095057
-47.09145411493183,-22.816901797917964
-47.09160266109373,-22.816838702189063
-47.091540418135104,-22.817005127099552
-47.09158096252857,-22.816940120559607
-47.09157067139964,-22.81698582682428
-47.091621653373416,-22.816969659299065
-47.09162041954096,-22.816897382912934
-47.09160561475359,-22.816997936750415
-47.09154070785874,-22.816886621628647
-47.09153187935471,-22.816793860599493
-47.091507007978585,-22.816794369404583
-47.091527191277436,-22.816684652985373
-47.091654529490775,-22.816817717768473
-47.091670981022276,-22.816787233912848
-47.09175456796198,-22.81685301605018
-47.09165860102343,-22.81675903342054
-47.09172074465655,-22.816804999580587
-47.09182308481294,-22.816886002409916
-47.09170940704752,-22.817025292740606
-47.0918013232653,-22.81708573434289
-47.09171895589064,-22.817007697408204
-47.09181579184831,-22.817152496735716
-47.09172908535472,-22.81723806355577
-47.09165248871991,-22.81720691897461
-47.091643789604085,-22.817284292796312
-47.091561677284865,-22.81738693511799
-47.09150223150342,-22.817545548493936
-47.09140964407595,-22.81739191952431
-47.09141898863174,-22.817236784962972
-47.09154944176655,-22.817173519415345
-47.09164207654328,-22.817025877424168
-47.0918222199164,-22.817073962030115
-47.091879678421414,-22.817097452589596
-47.09186963167672,-22.817112187796525
-47.09179512980163,-22.817175549673806
-47.09171990354451,-22.817230203260806
-47.09167006906546,-22.8172775030967
-47.091662759574994,-22.817162713315053
-47.091817502494,-22.817256828945858
-47.09194590664792,-22.817252407432548
-47.09189393731433,-22.81712765782466
-47.09173487762722,-22.8172116955103
-47.09163512928199,-22.81717296924101
-47.09169604455753,-22.817202607613858
-47.09183611691908,-22.817111802536434
-47.09182147918598,-22.817159200063024
-47.091866614217594,-22.817003192823915
-47.09170693260937,-22.816991875540108
-47.09168274540814,-22.817146652429848
-47.091607545294806,-22.817089325115766
-47.09155101574287,-22.817090596874788
-47.09153493563393,-22.81723545338829
-47.09158590446596,-22.817186144837464
-47.09160285097471,-22.817236330767273
-47.09166646632717,-22.81722019392639
-47.09160551155624,-22.817138156055783
-47.09155313944732,-22.81705138365737
-47.091547028955446,-22.817142603906394
-47.09173724836322,-22.81715107365665
-47.09189910874672,-22.817107998888574
-47.09198409444796,-22.817020361199845
-47.09182726167072,-22.816943598069273
-47.091779900660335,-22.816942665807762
-47.09162633836112,-22.81683325540515
-47.09171202609451,-22.8168227333028
-47.0916211769365,-22.816706403588615
-47.09173153456731,-22.816577239211075
-47.09174162279811,-22.816566482879423
-47.09168266074756,-22.81664233854139
-47.09156607477439,-22.81655395702645
-47.091718356736045,-22.816554850880028
-47.09177226755781,-22.816539996086128
-47.091744362646345,-22.81651267866238
-47.09158595754004,-22.816499686209042
-47.09153602673999,-22.81651040490106
-47.09151426726583,-22.81641958060391
-47.09132494353435,-22.816388643514898
-47.09134899993517,-22.816546933095335
-47.091368322974596,-22.81651591866648
-47.091381882876114,-22.816396811002882
-47.09134489257269,-22.816404930086573
-47.09144784736212,-22.816484155216894
-47.091461045773976,-22.816412328771474
-47.09157728290439,-22.81644788807898
-47.091659729221554,-22.8163061123767
-47.09176942339877,-22.816175858966094
-47.09162270647433,-22.81618315444767
-47.091726337631684,-22.816195427432113
-47.09163249575224,-22.81624266155782
-47.09170282430249,-22.81628756236432
-47.09169168757781,-22.816414655180584
-47.09171835272602,-22.816456447521194
-47.09184437377796,-22.816342892967146
-47.0917968486075,-22.816180070903265
-47.09189346337252,-22.816066947385593
-47.09183619065751,-22.816237262636154
-47.09192842485424,-22.816298077437605
-47.091992181149834,-22.816389380958064
-47.09215795515651,-22.81642924779736
-47.092301491962246,-22.816347156251897
-47.09232797217653,-22.816332542416493
-47.09231994699677,-22.81621905878629
-47.09225246026206,-22.816080976563324
-47.0922562373704,-22.815976623585737
-47.09235012443437,-22.816014719827674
-47.09245153146048,-22.815968018466734
-47.092597683057704,-22.81603197339497
-47.09259703306163,-22.816043646287657
-47.092594901990864,-22.816055114518274
-47.09263472986367,-22.815971385799315
-47.09272668398218,-22.816022641316348
-47.09273400553316,-22.816126482688148
-47.092800348518985,-22.81612165754681
-47.09280821771204,-22.815992440778132
-47.092670763729146,-22.816078223967043
-47.09259301951575,-22.8161960442246
-47.092615977948036,-22.81623515214263
-47.092732876820826,-22.816256139717364
-47.092607678004086,-22.816255201305623
-47.09252633912105,-22.81640146288152
-47.09251840273337,-22.816227219772777
-47.092357687888565,-22.816235318687784
-47.092234754612434,-22.81610738498175
-47.09218952531738,-22.816109607153727
-47.09204199606111,-22.816016591607802
-47.09187295911728,-22.816105365280137
-47.09170360369928,-22.816061034458393
-47.09165829839863,-22.815968413422834
-47.091831747917134,-22.815909135898146
-47.091715419105384,-22.815825677907814
-47.091597932863856,-22.81586245935925
-47.091494572073906,-22.81584614419248
-47.09132433287017,-22.81583216908887
-47.091302558541116,-22.815727679225372
-47.09141728248364,-22.815843452624627
-47.09148318436947,-22.815851014577976
-47.09142843333361,-22.81576085679963
-47.09139635903879,-22.815595614683573
-47.091473282177965,-22.815536013014377
-47.09163978156304,-22.815521327549046
-47.091586956402566,-22.8156741755551
-47.09166645225866,-22.815687113920628
-47.091677597681624,-22.81553781160159
-47.091494483334486,-22.815494908499833
-47.0915542935834,-22.81533109976685
-47.09142459444641,-22.815218169750366
-47.09131760536577,-22.81523308836992
-47.09122102592918,-22.81530570449121
-47.091156622665714,-22.815192789881614
-47.09122381926367,-22.815361930257325
-47.091389759341745,-22.815424016080353
-47.09130681915807,-22.81557883118531
-47.09148965803411,-22.81561902859856
-47.091444273072966,-22.815617610580485
-47.09145135911985,-22.8155758758653
-47.09141468530363,-22.8154470086254
-47.09124921245435,-22.815411652984213
-47.091279790528894,-22.815407717617145
-47.09113045833491,-22.815502702723528
-47.09107867124661,-22.815410225841877
-47.09107830769506,-22.815554833442384
-47.09122571828166,-22.8154620439397
-47.091136616890644,-22.81533435520288
-47.09103103458144,-22.815218202759766
-47.09087143201466,-22.81518515039451
-47.09076010783005,-22.815111275798127
-47.09066456964618,-22.814971343172527
-47.09078080683438,-22.815109188389492
-47.09077528216142,-22.815135223750517
-47.0908656429045,-22.81519174005338
-47.09084358903283,-22.81506864145686
-47.09076298690793,-22.815131408728938
-47.09078463454148,-22.81516244110894
-47.09077786864616,-22.81523736172604
-47.09096474517795,-22.815244419480297
-47.09094732855538,-22.81521416104426
-47.090945018927336,-22.815208738470346
-47.090910542153196,-22.81518327611907
-47.09072691529954,-22.81519312846429
-47.090664362687896,-22.815074864673118
-47.09063413850053,-22.815076760967692
-47.09068537411398,-22.815114700066236
-47.090856188483386,-22.815142947702586
-47.09085566461277,-22.815109890026
-47.09088552043087,-22.815182821662987
-47.090916954178844,-22.815272447468196
-47.09085837254343,-22.815317835260846
-47.090971554218555,-22.81519085489715
-47.09091235054117,-22.81504351381556
-47.09097108836653,-22.815094458923124
-47.09098450601014,-22.815248921414597
-47.09100295540079,-22.815383805963016
-47.09093582689173,-22.815325468364556
-47.0910272850414,-22.815198978310825
-47.09110768702129,-22.815218952705116
-47.09101377000454,-22.81507476314258
-47.09093698254821,-22.81495018481514
-47.09107817147042,-22.814933682320266
-47.09115113322772,-22.81479969392156
-47.09114597927277,-22.814719297813625
-47.09117393160205,-22.814596269764447
-47.0911469072428,-22.81467649980246
-47.091113221028536,-22.814776073704117
-47.090927740602446,-22.814755222073405
-47.090930036368654,-22.814611393552944
-47.091102770571545,-22.814669103136925
-47.09115141205398,-22.81469941557826
-47.091262865433976,-22.814660926535616
-47.09133129683769,-22.814590781264233
-47.09125587646066,-22.814525864288072
-47.09119364984779,-22.81447565065082
-47.091109479248246,-22.814494414655368
-47.09105641996181,-22.814540739147937
-47.09086944946567,-22.814514678444123
-47.0908722001913,-22.81455723257522
-47.090797601906836,-22.814524836443663
-47.09094184181864,-22.8145805808186
-47.09081106334646,-22.814504545222267
-47.09097954809589,-22.814489079267762
-47.090925197530765,-22.81460549237577
-47.09095399748227,-22.814760674037082
-47.09093214471945,-22.81483974799463
-47.0908968447012,-22.814963884755823
-47.09093215967415,-22.81485739727691
-47.09095763364459,-22.81489369636582
-47.09104737277492,-22.814773933505382
-47.09121031067243,-22.814682393715447
-47.09105732451491,-22.814708490134368
-47.091120790448244,-22.81463229839352
-47.09106188588265,-22.814497597211396
-47.09119769427343,-22.814479907602166
-47.09123115546943,-22.81438555283286
-47.091279754595966,-22.814381664211098
-47.09133102275077,-22.81431589162048
-47.09133763908445,-22.814405317322738
-47.09131059754368,-22.814567908873354
-47.09136196660205,-22.814640986771472
-47.09132413115409,-22.81449408379301
-47.091481129834605,-22.81456942174462
-47.09142746014152,-22.814462501327036
-47.091372497322894,-22.814491838762322
-47.09132091741413,-22.81457387041587
-47.091309248805864,-22.814451099529784
-47.091483004516625,-22.81436897727163
-47.0914385947091,-22.814473302334473
-47.09145852977184,-22.814509247887777
-47.09136348995603,-22.814630354134344
-47.091248432616105,-22.814748487937017
-47.09140855411741,-22.814786537258687
-47.09136077028803,-22.814704496962236
-47.091374269258495,-22.814639401159223
-47.09132249793822,-22.81466138000442
-47.09143067204936,-22.814709760425902
-47.09148550185208,-22.814782297870913
-47.09164651982138,-22.814757660524204
-47.09155443700091,-22.81462135727237
-47.091744296762165,-22.81458168652457
-47.09176651071181,-22.814712085399506
-47.09158966947839,-22.814673622471343
-47.091641783662865,-22.814750912234828
-47.091584637364626,-22.814594994296694
-47.09152311850442,-22.814710308718375
-47.09153409648928,-22.814575953959594
-47.09143829920461,-22.81466751842605
-47.09154902842227,-22.814735236559045
-47.091486600892345,-22.81465110519538
-47.09164738388448,-22.814599102049225
-47.09159822577408,-22.814659345532
-47.09147015968058,-22.81461506823719
-47.09163371986273,-22.81467384860953
-47.09160462779207,-22.81458366357293
-47.09170090756582,-22.81461830748037
-47.09161290360768,-22.8146888806853
-47.09165873839766,-22.814718695097632
-47.091731215635484,-22.81458807873218
-47.0917540857039,-22.814706892729887
-47.0916725202581,-22.814657097229095
-47.09159247430383,-22.814817249158736
-47.091783114176906,-22.814796411125695
-47.09183140572817,-22.814883776887633
-47.09191906109423,-22.81492349181661
-47.09197746581684,-22.814753209415727
-47.092119756071135,-22.81472396190905
-47.092005458698864,-22.81483897873667
-47.09191123838609,-22.81470405799563
-47.09194271416085,-22.814707550062035
-47.09195027917839,-22.814760925670182
-47.0918670834359,-22.814745892625616
-47.091771423920164,-22.814608950260876
-47.09165947621838,-22.81459149693626
-47.0915710306725,-22.814745876094417
-47.0914291682969,-22.81471529448811
-47.091552835046144,-22.814816220021616
-47.091595599675266,-22.814847541409723
-47.091562117966966,-22.814724518388132
-47.09173740157227,-22.81469332125419
-47.091747766516974,-22.81457247713267
-47.09182022303236,-22.81445331408894
-47.091809919455024,-22.81434458835743
-47.09181338645195,-22.814521044513697
-47.09163488302142,-22.814449203733467
-47.09152711958138,-22.814437424231215
-47.09148762766138,-22.81436845398684
-47.09157332501707,-22.81448099788237
-47.09174819866289,-22.81453732782549
-47.091931286583716,-22.814572870810654
-47.09183055571993,-22.81445163799508
-47.09197880156438,-22.81456600994748
-47.09206500635854,-22.81458604079208
-47.091926990872835,-22.81460951817043
-47.091947789588254,-22.81445101343501
-47.09184703757675,-22.81432319293977
-47.09171891190912,-22.814258287307762
-47.09159748356082,-22.81414529529601
-47.09162712132024,-22.81406261012661
-47.09174167249877,-22.814129954561206
-47.09174586602291,-22.81414642959329
-47.09180524305395,-22.81414789390287
-47.091661619030816,-22.814147990642905
-47.091657011920795,-22.814262612122665
-47.09162461508044,-22.81419931875825
-47.09174955318044,-22.81421105799207
-47.091870618948185,-22.814106414303662
-47.09173658574443,-22.81399133768872
-47.091907068719394,-22.81397899030947
-47.09193179515374,-22.813996734370914
-47.09191534245856,-22.813840111672185
-47.09206927502759,-22.813877200484292
-47.092174007642676,-22.813773610682553
-47.09227087293655,-22.813824904487248
-47.09224722332101,-22.813984754518934
-47.09217583727127,-22.813842973470614
-47.09218921353013,-22.813789352538517
-47.09212010402159,-22.813830607519378
-47.09211410848294,-22.813910051326186
-47.0921868459165,-22.81406756339794
-47.09223282934483,-22.814113855484827
-47.09240372875272,-22.81402697472934
-47.092507355045434,-22.814089411645938
-47.092414302823634,-22.81397203163548
-47.09258470014324,-22.814045394000868
-47.09241530199783,-22.81404973242388
-47.09239367317824,-22.814223892679934
-47.09246224703739,-22.814126622864713
-47.09234012807816,-22.814214975609698
-47.092301198654035,-22.814112268565303
-47.092361503116635,-22.81418272369666
-47.092367916119294,-22.81407444775909
-47.09248340375009,-22.814007934514887
-47.09230662225003,-22.813993353415455
-47.092285436710426,-22.814153230877025
-47.0922705430067,-22.814059203905735
-47.09225070335896,-22.81406589345897
-47.092187605811894,-22.81393739269886
-47.09218238524371,-22.814039214892148
-47.092148951630946,-22.814215515939438
-47.09220880999399,-22.814241072259275
-47.092287477731006,-22.814337903899062
-47.092292868106,-22.814485161725596
-47.09224522277031,-22.814485131154104
-47.09243530620406,-22.814464015529854
-47.092397907084326,-22.814515543268534
-47.092566308205825,-22.81442859407654
-47.09241565080376,-22.814316409986375
-47.092282711183906,-22.814399850296827
-47.09212007225793,-22.814440428656425
-47.0922505680707,-22.814494510661216
-47.092423160781635,-22.81453385444895
-47.09230393903643,-22.81442978027677
-47.092429760604354,-22.814421159129346
-47.09240714176356,-22.814392846931796
-47.092514961467835,-22.814319956395906
-47.092620660182355,-22.814169442279482
-47.0925826432396,-22.81411476466249
-47.092649806589044,-22.81409305500838
-47.09252581837984,-22.814147230981643
-47.092652482942135,-22.814236700705028
-47.09249865145117,-22.81419760327297
-47.09264294929749,-22.814202180638404
-47.09251966967455,-22.81417489525045
-47.092551795493996,-22.814326212609373
-47.092530879797515,-22.814408658255036
-47.0926196753203,-22.814363512730928
-47.09272089527105,-22.81441958979959
-47.09261801287511,-22.814452743144177
-47.092713468324575,-22.814395949688684
-47.09277820082096,-22.814235471869434
-47.09297036084207,-22.814231313374364
-47.09314828771227,-22.814214235360886
-47.0930552447204,-22.814165958791737
-47.093054013554955,-22.814221164287645
-47.09309637432336,-22.814237547342138
-47.0930031828407,-22.814283598857394
-47.092875637081924,-22.814208109924692
-47.09298037504018,-22.814136564657357
-47.093052318282965,-22.81403632536678
-47.09289138457054,-22.81409502072692
-47.09284360466157,-22.814168065651
-47.092736763231954,-22.8140388611912
-47.092866488522986,-22.814110826249795
-47.092841280659314,-22.814230368317194
-47.092754480893824,-22.81422311636323
-47.09272930264678,-22.814274349826867
-47.09288207997526,-22.8143439949841
-47.092912151046086,-22.81451118703821
-47.09292243860893,-22.814391149732398
-47.09275938383305,-22.81431429798982
-47.092798717811476,-22.81417295345623
-47.092817185162104,-22.81434442842339
-47.09281492800094,-22.814294923885573
-47.0929712158804,-22.814312598073933
-47.09307260862182,-22.81427685249166
-47.09315651653522,-22.814398612331406
-47.093186288400325,-22.814565205424895
-47.09322298612298,-22.81446424931665
-47.09308355070093,-22.814484528769135
-47.09309757993875,-22.814511703937807
-47.09323494909177,-22.814494989198025
-47.09326178807316,-22.814346469531845
-47.09333957314571,-22.814274687239994
-47.093203319825214,-22.81417766454505
-47.09325340387854,-22.814196900212043
-47.09326292732472,-22.814130040662576
-47.093239559607824,-22.814085065244708
-47.09325106931446,-22.814194464498502
-47.093190990608036,-22.81436172076432
-47.093050274179234,-22.814323147663746
-47.09285679530795,-22.814302968470223
-47.09267080898685,-22.814263723395854
-47.092671043141124,-22.814291035944663
-47.09256575589656,-22.81415978867235
-47.09262017255135,-22.814140188803268
-47.09246280309105,-22.814204201836912
-47.092557331658966,-22.814337941615676
-47.092564528611014,-22.814341123765747
-47.09243641038214,-22.814361818637263
-47.092368780007995,-22.81437039557235
-47.09240923744335,-22.814253611318485
-47.092429968612066,-22.81411510515284
-47.09241564060561,-22.81424751487457
-47.09227366737796,-22.814179967559994
-47.09235165466781,-22.814022390342416
-47.09240706738862,-22.814118751181546
-47.09243622670198,-22.814008127429314
-47.0924141907991,-22.813942333882196
-47.09241813421779,-22.813894810902298
-47.09240438549849,-22.813788202040485
-47.09252863739083,-22.81377604721361
-47.09255858324587,-22.81389337410089
-47.09238003615612,-22.813893234519384
-47.09249360232029,-22.813874119397415
-47.09242881889005,-22.8139051570155
-47.092368357907745,-22.814056370603144
-47.092390694569765,-22.81387942418739
-47.09241199174687,-22.813774881280118
-47.09253331836151,-22.813882355495373
-47.09259920204878,-22.8138247094445
-47.09245896938311,-22.813721599053075
-47.09238634680278,-22.81362600677616
-47.092463443327446,-22.813548089779903
-47.09234687132074,-22.813414994935627
-47.09240086922709,-22.813517647128744
-47.09246085228592,-22.8135233825291
-47.092507083783765,-22.81353158443094
-47.09255651519703,-22.813602315797286
-47.092541758637424,-22.813768203671824
-47.092396541792574,-22.813664795591734
-47.09254190951507,-22.813681803995518
-47.092413958467624,-22.813671921722804
-47.09248831404513,-22.81377480569025
-47.09259017257546,-22.813672926229422
-47.09251670805403,-22.813657668319056
-47.0924611846281,-22.813811097866758
-47.09262771221832,-22.813796832874583
-47.09271337130864,-22.81394329273996
-47.09278522555222,-22.813797273763043
-47.092919039504665,-22.813897711258345
-47.092861902143824,-22.81392727097776
-47.092991661039754,-22.813883212067033
-47.09301487100745,-22.81403156450749
-47.092986750282535,-22.813992253290643
-47.09281133397776,-22.8140425107259
-47.09282765198095,-22.814174952401796
-47.092902788882135,-22.814065610948948
-47.09284948727803,-22.814092606068684
-47.092748776343235,-22.81396915406585
-47.09282462252499,-22.81400850375731
-47.093004329734775,-22.814001906936582
-47.093151847390146,-22.813949344664916
-47.093166255118554,-22.814081965481474
-47.093292177993824,-22.814124664111723
-47.09311821819605,-22.81417078606491
-47.09330116999149,-22.814177131882055
-47.09317952500717,-22.814308926246657
-47.09322204985941,-22.814282547309723
-47.093270711519324,-22.814422477450115
-47.093356527561376,-22.814465756177576
-47.093277977628276,-22.814328212978218
