Longitude, Latitude
-47.094689046529794,-22.815305908176757
-47.09451950572041,-22.815289859650463
-47.09463071241433,-22.815211246212023
-47.09475982060783,-22.815156544480274
-47.09474173100781,-22.815267681054625
-47.094793505766205,-22.8151272828597
-47.094778168590075,-22.815053449098407
-47.094876102832565,-22.815045663480134
-47.09483546015179,-22.815147704655935
-47.094749823123394,-22.81503649966421
-47.094734009406835,-22.81521110463544
-47.094762295299816,-22.81520860987736
-47.09474064968384,-22.81507121184608
-47.09464436897274,-22.81516783309607
-47.09451126020231,-22.815205152599635
-47.09453383503909,-22.815108445622975
-47.094377588325656,-22.81512326082329
-47.0944964914809,-22.814998802289335
-47.09442734840968,-22.81509683936681
-47.094536081185076,-22.81501968845667
-47.09459637621538,-22.815179095560936
-47.094552070800866,-22.815271945820996
-47.09471749738516,-22.815274872315776
-47.09455413956188,-22.815277781492878
-47.09441662428094,-22.815260038715465
-47.09449517001722,-22.815158519668245
-47.09439370508551,-22.815304756472607
-47.094360575910294,-22.815162127466778
-47.09430488463607,-22.815188549531175
-47.094127720966064,-22.815181175172228
-47.09405635633309,-22.815155152620374
-47.09395173414957,-22.815298468991816
-47.0938245986397,-22.815252014725633
-47.0938685451872,-22.815263381270857
-47.09401830636394,-22.815286871088876
-47.09404210426643,-22.815269227785027
-47.09398606838209,-22.815248062020352
-47.09387518181468,-22.815170393227977
-47.09384625492439,-22.815256869060487
-47.09380395632389,-22.815365739535434
-47.09372458582814,-22.815306652104802
-47.09371469242528,-22.815385288980316
-47.093717646225684,-22.815294515466697
-47.093809121225945,-22.815207100554662
-47.09380360323869,-22.81525652344111
-47.09370214321694,-22.81531992924605
-47.093560515636355,-22.81523856519674
-47.09370375565271,-22.815130291643378
-47.09374943877532,-22.815178236529174
-47.09355987088665,-22.81515825526541
-47.093630533106825,-22.81519130675161
-47.093475126974546,-22.815147456480467
-47.09353477430679,-22.815223160619546
-47.09340936635965,-22.815229153043305
-47.09358136414535,-22.815243862326984
-47.09345338031263,-22.8153496110238
-47.09345642007453,-22.8152289211756
-47.093530179283974,-22.815274485815866
-47.09360315654811,-22.81510923516958
-47.09350150807126,-22.815148084128595
-47.09360537034438,-22.8152093218039
-47.09373419088979,-22.815254581780252
-47.0936755003903,-22.81535163294203
-47.09372745280883,-22.815301321606018
-47.093729875975654,-22.81541315670045
-47.09363054577663,-22.81554433239669
-47.09355846282077,-22.81561330897404
-47.09340852680912,-22.81571525905028
-47.093319900382205,-22.8155627143208
-47.09314588758212,-22.81561019564943
-47.09328637869801,-22.815601355559703
-47.09314568015003,-22.815630588100515
-47.09325868643722,-22.815539705207634
-47.09322960255193,-22.815511809711385
-47.093276341829664,-22.81563503457221
-47.093369154091704,-22.815779458256984
-47.09336142451353,-22.815678920358007
-47.09325769653386,-22.815784189704406
-47.0931509928803,-22.81569389514417
-47.09301483620107,-22.815816505277734
-47.0928533030944,-22.815788676024194
-47.092859929942094,-22.81587362073831
-47.093041022927,-22.81592627480539
-47.09300772453124,-22.815836571867198
-47.09305112915778,-22.815722715130427
-47.09299656513363,-22.81570502679747
-47.0931168079966,-22.81580832555688
-47.09307620476912,-22.815849451682144
-47.09312705396929,-22.815717485440956
-47.093118624392375,-22.81574108946839
-47.09310718214693,-22.815673631771986
-47.09306555993126,-22.815694844575642
-47.093174314939,-22.815656677627167
-47.09300472185952,-22.815654001948786
-47.092986337297816,-22.81553319510336
-47.09281979911697,-22.815575476871995
-47.092758355528694,-22.81560001205786
-47.09268816500114,-22.81561476283927
-47.09278902772449,-22.815657096846493
-47.09288784157421,-22.815576407917607
-47.093074234528736,-22.815539958199274
-47.0931760452075,-22.815405406606086
-47.09323461114776,-22.815282943516777
-47.09314134732423,-22.815393003399492
-47.09310513952259,-22.81547234702744
-47.09304792853379,-22.815340860517406
-47.09308488299291,-22.815303828231983
-47.09317306288588,-22.815153967794465
-47.093114328402166,-22.81514509842045
-47.09308832452454,-22.815212965420077
-47.09298885553061,-22.815202891932877
-47.09293685696157,-22.81517420701354
-47.09287437110627,-22.81509003842806
-47.09289631004595,-22.81500618688219
-47.092942845635854,-22.815013449500302
-47.09275961534333,-22.815017528586626
-47.09271361405105,-22.81512673376484
-47.09278606891302,-22.814981276983058
-47.09292091910913,-22.81488294426491
-47.092812938145215,-22.814892697415388
-47.09279681501949,-22.814899033218136
-47.09274918394163,-22.815037991082665
-47.09283829593319,-22.815171493375864
-47.092932008105535,-22.8152454772567
-47.09284945156779,-22.815357269079627
-47.09276324376487,-22.815305338056273
-47.09291502599545,-22.815243593830658
-47.09280631741905,-22.81529009537546
-47.092736092666655,-22.81519888925615
-47.092930757776074,-22.815212074445068
-47.092976542115906,-22.815228950266295
-47.09298225096342,-22.81539133622015
-47.09285797024618,-22.815388314772093
-47.09302364565935,-22.815384244020755
-47.09319995487628,-22.81540455042373
-47.09313723865663,-22.81543015652151
-47.09328168813991,-22.815332003097094
-47.093334464894916,-22.81549312412001
-47.093272347690785,-22.815528371420662
-47.09328575511438,-22.815407049586565
-47.093137353648565,-22.815413859282035
-47.09327858559152,-22.815388800250012
-47.09321354971613,-22.81531920489209
-47.09323576289103,-22.81528758927014
-47.09330696049991,-22.815266202858837
-47.09342825995253,-22.8153851118252
-47.09344469882819,-22.81551522984303
-47.093270455888764,-22.815556508070618
-47.093354095867554,-22.815460830759186
-47.093515601475204,-22.815422646217993
-47.09344249124133,-22.81543795501221
-47.093530589931426,-22.815332925634713
-47.09370923369507,-22.815327644806658
-47.09355586261625,-22.815337104056287
-47.09362367466358,-22.815247957324125
-47.093591914411824,-22.81512099471048
-47.09363590147173,-22.81504805006696
-47.093725237071396,-22.8150326283725
-47.09358987828454,-22.814910943165984
-47.09361861499774,-22.814795607449405
-47.09354686941642,-22.81489530365808
-47.093603182044625,-22.81476542498994
-47.093651437057616,-22.81466116730671
-47.09352244509972,-22.814758261176394
-47.093441426910594,-22.814721279415732
-47.09328868702205,-22.8147881588149
-47.093268804752164,-22.814735869976214
-47.093446218721716,-22.81476548845786
-47.093574729610644,-22.81480481601635
-47.09370395286802,-22.814677822604725
-47.09359896588951,-22.81462600959445
-47.09348726445836,-22.814753609673403
-47.09366065171893,-22.814778519598963
-47.09364531228772,-22.81480605619316
-47.09353655624671,-22.814685954575243
-47.093724483155825,-22.814702447347848
-47.09361380844504,-22.81467208747904
-47.093564217745126,-22.814640778090478
-47.09358023902986,-22.81472669701968
-47.093743514814996,-22.814731948266544
-47.093848509560026,-22.81472607543222
-47.09377438352988,-22.81460503649219
-47.093683239920416,-22.81449808267658
-47.09379556259089,-22.814377025133485
-47.09375285738323,-22.814339968155757
-47.09373055123792,-22.81447874109859
-47.09364716416885,-22.81437760033036
-47.09345799282956,-22.814384811931177
-47.093435219672244,-22.8142662498196
-47.09338723407094,-22.81410255909956
-47.09342998541063,-22.81401410018772
-47.09353367936656,-22.81403853700095
-47.09345438606604,-22.814077224878694
-47.09356539040246,-22.814008245379412
-47.09361212746259,-22.814138247850252
-47.09368436422197,-22.81426046966882
-47.09367732981165,-22.814123282118192
-47.093659456592036,-22.81405998274974
-47.09375282803362,-22.81407114296495
-47.09358697203835,-22.81398531697025
-47.093589052669735,-22.81387451306792
-47.09355804499626,-22.814047063904376
-47.09359826599802,-22.81403532809454
-47.09362003832821,-22.813880334443155
-47.09365684288936,-22.813954301728582
-47.09361280576016,-22.81389145496613
-47.093667817242896,-22.813965387611923
-47.09356776912773,-22.81397222914803
-47.093427878238764,-22.81395096280599
-47.09340121844666,-22.814070007880137
-47.09356084437722,-22.81416191566249
-47.093584695297935,-22.814058650933404
-47.093567660793795,-22.81399899178213
-47.09363401879664,-22.813860686187056
-47.093759340841615,-22.813851854628385
-47.09378141151602,-22.81390363422193
-47.09385455223384,-22.81400607102088
-47.094013925325676,-22.814070768794327
-47.0941157602799,-22.814211663752367
-47.09413544927727,-22.814145686207375
-47.09419219272345,-22.81407570952323
-47.09409869594035,-22.81413287742009
-47.094075415325875,-22.814015829448742
-47.09403737852683,-22.813995573971848
-47.094104892331785,-22.813863578398337
-47.09401379422243,-22.813779206892587
-47.094021979667694,-22.81394853810033
-47.09399575401501,-22.814074917140843
-47.09400376010641,-22.814144010864954
-47.09393553972467,-22.814260405050625
-47.093919305144496,-22.814420193738393
-47.093825708097924,-22.814505184512853
-47.09379358681091,-22.814364244161094
-47.093886693721686,-22.81443388428377
-47.09400363989689,-22.81455228267614
-47.094140980053695,-22.814606956154634
-47.09406774737541,-22.81462032203973
-47.094145265823656,-22.814685364950094
-47.094005957109424,-22.814757288397633
-47.09384260146806,-22.814767584798705
-47.09365428905214,-22.814747753276254
-47.09381631112019,-22.814685803738303
-47.093892072994855,-22.81452629548395
-47.09380073331379,-22.814544515313976
-47.093831329695114,-22.814658959137237
-47.09382842732803,-22.81460252951061
-47.093677542742846,-22.814498268358356
-47.09364362934594,-22.81449817672511
-47.093530306340476,-22.814526727139857
-47.0937079900424,-22.814473214394322
-47.09383670382096,-22.814484696278154
-47.093742267026705,-22.814362225247454
-47.09386718969389,-22.814388779775346
-47.09389209080589,-22.814397030635757
-47.09379817785315,-22.8144357825624
-47.093895895355374,-22.81444122731763
-47.093887679456564,-22.81440712023134
-47.09385375370982,-22.814377262421434
-47.09388797606995,-22.81435591703913
-47.09395096969158,-22.8144159555512
-47.0939829154249,-22.814347155074834
-47.09411764771313,-22.81434756419102
-47.09395453284867,-22.81432766569813
-47.09384072611414,-22.814295998875068
-47.093910425757855,-22.814266430308447
-47.093813698374944,-22.81441016951229
-47.093651360660914,-22.814404195046674
-47.09372544759073,-22.814248969276733
-47.093626322926944,-22.814182827719613
-47.09361793932799,-22.81434375312
-47.093797845484126,-22.814368496845717
-47.0938955770834,-22.814218199523353
-47.09375629538554,-22.81411173789549
-47.09360048261636,-22.81413588337403
-47.09370048699767,-22.814129130771395
-47.09374982157394,-22.81417424338643
-47.093652088452735,-22.81411288121222
-47.09350252595217,-22.81408832126468
-47.09344421004651,-22.81403782963781
-47.09341022898893,-22.81391053739596
-47.09344547290942,-22.813779951718196
-47.09329279982265,-22.813680475433664
-47.09320496265897,-22.813622368467698
-47.09315404477467,-22.813490641691327
-47.0931205029199,-22.81349561543966
-47.09306750961745,-22.813475805418264
-47.093045184050105,-22.813629123764702
-47.09306859967872,-22.813805359581398
-47.09315128075175,-22.81380206876057
-47.093304532300515,-22.81383505809019
-47.0932123390931,-22.81389155782599
-47.093247200337075,-22.814047357580513
-47.09313854873283,-22.81410921377551
-47.09314796573714,-22.814231775035836
-47.09311346062438,-22.8141016295808
-47.09319262959976,-22.814089680089733
-47.09316266404128,-22.814171000390804
-47.09332638122507,-22.814206130491414
-47.093450787366415,-22.814296786637286
-47.09339413414556,-22.814377861053217
-47.093520525649886,-22.81429739673323
-47.09360684893397,-22.814311139649785
-47.093562876848075,-22.814388953316193
-47.09358072507702,-22.81443803768917
-47.093606644362076,-22.814301710911117
-47.09355782547845,-22.81431695127813
-47.09351139094547,-22.814284944504383
-47.09341260953863,-22.81441334579479
-47.09354250738026,-22.814399114398505
-47.093522893611535,-22.8143377675189
-47.09349683004381,-22.814253110010714
-47.09362762890683,-22.81432310859978
-47.093556008856744,-22.81446020942557
-47.09348241268501,-22.814401280964322
-47.09341729009795,-22.814539540417382
-47.093388604501875,-22.814502136733424
-47.09333980458247,-22.81453990916296
-47.093243297424294,-22.814478885751857
-47.09332757692101,-22.81438190341344
-47.09323448106408,-22.814390033383763
-47.093242810646196,-22.814424303678287
-47.09338974097319,-22.814421509764358
-47.093561995551084,-22.814367043925678
-47.09337786958173,-22.814365472127164
-47.0934261818395,-22.814277012448596
-47.09356557037397,-22.814245480039084
-47.09366009105544,-22.814337947876187
-47.0938010000626,-22.814227285242104
-47.09369646417395,-22.814175791189133
-47.09374988487777,-22.8142322817765
-47.09377906701533,-22.814369476305778
-47.093766731759544,-22.814257442518443
-47.093606670188585,-22.814159492708328
-47.09365099414637,-22.8141090327514
-47.09362087984363,-22.8140975423327
-47.09351869295663,-22.814207836168617
-47.09369138077028,-22.814260295232362
-47.093761633063174,-22.81431315139885
-47.09381324636965,-22.8142302357189
-47.09394306161126,-22.814231773396248
-47.09404460592022,-22.814196362850133
-47.094060091199516,-22.814208365313977
-47.09418438070316,-22.81409670722042
-47.09405098208915,-22.81398852609166
-47.093888605032916,-22.81396150417172
-47.09400002389908,-22.814068897306633
-47.09401332623682,-22.814107495661776
-47.09412703798756,-22.81410337327608
-47.09426967650404,-22.814193157407992
-47.094326344527744,-22.814170644076963
-47.094476554208995,-22.814088953476126
-47.0945914540092,-22.81407615952167
-47.09459595473346,-22.8141431450345
-47.09442738021635,-22.814135555549164
-47.09435652821064,-22.814160177324187
-47.094377191801684,-22.814119348202844
-47.09426757112129,-22.8141554164378
-47.094273427175544,-22.814258523116003
-47.094237347907836,-22.814215542095194
-47.09423569456073,-22.81413077895405
-47.094166529385866,-22.81401444247542
-47.09398709815314,-22.81397516277784
-47.09394911344607,-22.814059159157928
-47.09381306055418,-22.814053737095094
-47.09376915271455,-22.814015388119817
-47.09374508014251,-22.813998970804224
-47.093654326225,-22.814122971671832
-47.093723029312905,-22.814126819313223
-47.093746645517236,-22.81419421922301
-47.0936315647502,-22.814231755283437
-47.09346202411565,-22.814271868574078
-47.093578095135975,-22.814400604924618
-47.09373218991719,-22.814377915291757
-47.09366996979423,-22.814391887388524
-47.09384249248939,-22.814454410553036
-47.09383468082593,-22.81449773553007
-47.09372897925639,-22.81435672205209
-47.093715972556396,-22.814251264472237
-47.093882613026935,-22.814194921481654
-47.09382750124293,-22.814345615977267
-47.09388575721182,-22.814240568113636
-47.093883074912405,-22.814260655928322
-47.09405507178521,-22.8142820535405
-47.09409122466825,-22.814183370889943
-47.09421167862247,-22.814066153300175
-47.09425775962647,-22.81405704485565
-47.09425725075173,-22.8141192820088
-47.09409313708782,-22.81411107323601
-47.09395919957028,-22.81419064148727
-47.09385571640148,-22.814140447637428
-47.094011085776906,-22.814168156523966
-47.093940975433426,-22.814212719231456
-47.0938587788509,-22.81421573043022
-47.09379725996314,-22.81430896965626
-47.09378419314245,-22.81438805278493
-47.09377690479991,-22.81442069206475
-47.09363044890105,-22.81435258203813
-47.09361993087049,-22.814383947061867
-47.0936634072387,-22.814446259325603
-47.09368755254552,-22.814487441817125
-47.09381168545362,-22.8144749510403
-47.093958283911235,-22.814389332428462
-47.09401440043949,-22.814361830655667
-47.09396874283936,-22.81446189123615
-47.09400259103206,-22.81448939950839
-47.09411408785719,-22.814355781487908
-47.09422648308756,-22.814482401826755
-47.09428514552649,-22.814500452288822
-47.094130576489,-22.814598893277903
-47.0940389983398,-22.814513633770424
-47.09395786607161,-22.81455727424011
-47.09408920003688,-22.81463303271765
-47.093973942798534,-22.814621232379412
-47.09380106290614,-22.81468798442171
-47.09378166262415,-22.814719045926633
-47.09371018357846,-22.81472000120664
-47.09384864970824,-22.81475826791676
-47.093863701156344,-22.814889383763433
-47.093980656857426,-22.8149644292091
-47.09396292059162,-22.814975687378638
-47.09384764045077,-22.81493313204252
-47.09397091888799,-22.814888197217265
-47.094042682879355,-22.814986159915453
-47.09407394730141,-22.814869165616145
-47.093936348312624,-22.814889315485576
-47.09396388801403,-22.81482370404131
-47.09401861799187,-22.81492211256457
-47.09417186922571,-22.814842769749465
-47.094130738128676,-22.814760178069356
-47.094203166667484,-22.81461495672507
-47.094234292306055,-22.81449933698514
-47.0943446922884,-22.81435970938692
-47.094440347656345,-22.81451260644173
-47.09452850791512,-22.81451645957162
-47.09455699625837,-22.814675196896747
-47.09453363230998,-22.814578749625948
-47.09436107531335,-22.814555905335872
-47.094372839289335,-22.81440137374103
-47.09428067148583,-22.814338081791483
-47.09420678498021,-22.81428725571348
-47.09421817645376,-22.814311649833773
-47.09420126280469,-22.814274354998794
-47.09409333247117,-22.814282195769227
-47.09416552075056,-22.81433664010707
-47.09409446849893,-22.814325605760892
-47.09407711021409,-22.814238392608413
-47.09403797213612,-22.81419936280156
-47.094230118782406,-22.814177711966416
-47.094261188725724,-22.81425147233756
-47.094392034629436,-22.814360914797366
-47.0945385185882,-22.81445660947128
-47.094663794567,-22.814340689494767
-47.0948025159218,-22.81423902185699
-47.09479518441143,-22.814074538971386
-47.09485680223479,-22.813952277438137
-47.094987369094305,-22.814010762505063
-47.09499586528642,-22.81415675254981
-47.0951763883069,-22.814163579597906
-47.095166660776904,-22.81411556464983
-47.09500295666104,-22.814114160527446
-47.09484210629542,-22.81418146484939
-47.0948446017083,-22.814019321813596
-47.094706877338346,-22.813891728691175
-47.09468432675252,-22.813808964852946
-47.094730267026996,-22.81391149009035
-47.094743463469364,-22.813923804909276
-47.09464516254245,-22.813793069901326
-47.09447293613809,-22.813851613855277
-47.09437482646205,-22.813999626465137
-47.09434122660786,-22.813978251378245
-47.0943831832799,-22.81404956187344
-47.09425841091695,-22.81405375736194
-47.0942357129721,-22.814192650820996
-47.09412501577459,-22.814240289852908
-47.09414366171601,-22.81424869051218
-47.094047977997604,-22.81435203033252
-47.09417888646523,-22.814470622783897
-47.0943275338481,-22.814424419503467
-47.0942571464758,-22.81456794364176
-47.09427081805421,-22.81458386279773
-47.09426675631899,-22.81448933884004
-47.09435555783344,-22.814342917328215
-47.094480815916995,-22.81423086870491
-47.09465115624514,-22.814158467365832
-47.09452628657976,-22.814074745804877
-47.0945079038123,-22.814077381906074
-47.09457102146998,-22.814127915710888
-47.094710017546205,-22.8142479494217
-47.09464479659542,-22.814187376959246
-47.094761187393985,-22.81427225033345
-47.094900648439335,-22.814291153340317
-47.09484621282586,-22.81445939878936
-47.09489356159581,-22.814380839123086
-47.09484106848464,-22.814442775691976
-47.094833974395435,-22.814532098472018
-47.094675757985975,-22.81463395914448
-47.09449751245023,-22.814617206795123
-47.09465448238876,-22.81462403212312
-47.09472857966607,-22.81447629954479
-47.09469992834288,-22.81449295617279
-47.094731130228304,-22.81451997642202
-47.09479269112543,-22.814539810240795
-47.094697948686594,-22.81443054623566
-47.09468536515481,-22.814572839937814
-47.09472506690977,-22.814727958177894
-47.094879458669695,-22.81473157971618
-47.09494733332352,-22.814750804428677
-47.09488819648253,-22.814908611572132
-47.094867200631505,-22.81474768180963
-47.09469492973487,-22.81480638860743
-47.09483195356583,-22.814691759286518
-47.09471012459687,-22.814827875709316
-47.094749965205274,-22.814676290990633
-47.09459780040339,-22.814682844632024
-47.094438172102436,-22.81460600111214
-47.09451958178636,-22.814661567987162
-47.094494469412695,-22.814598480953457
-47.094423186268294,-22.81462327550031
-47.09439987490619,-22.814666419159316
-47.0942445080171,-22.814684968180806
-47.094295526393395,-22.814798690644547
-47.09423112714606,-22.814772393245434
-47.09408237432215,-22.81466539334113
-47.09426122270079,-22.814657203371343
-47.09424504970002,-22.81454530242342
-47.09416322534591,-22.81443765975829
-47.09417413911852,-22.814582055965765
-47.094295193420834,-22.814676262501777
-47.094357958380385,-22.814542112156193
-47.09433999384205,-22.81444134432136
-47.094311296758086,-22.814298267267898
-47.094330658337995,-22.8143025490626
-47.094345647809234,-22.814368553573857
-47.09449418206952,-22.81445786425095
-47.094494611584935,-22.814309074894293
-47.09439867522664,-22.814266106742526
-47.09452369210658,-22.814318160504683
-47.09442890959002,-22.81439552904538
-47.09441560178814,-22.814391068194364
-47.094234914811175,-22.81434963512066
-47.09435388754891,-22.814466246086873
-47.094186282670115,-22.8144414267981
-47.09423628250374,-22.81434623270883
-47.094280396224995,-22.81421902020302
-47.09430421207023,-22.814188044189688
-47.094486698533636,-22.814133754174012
-47.0943339625767,-22.814120406531934
-47.094378932532386,-22.81397401849762
-47.094504612005835,-22.813961176504318
-47.09439900228377,-22.813957304943774
-47.09437649753998,-22.814048330564425
-47.09442937851173,-22.813944774872123
-47.0944035569182,-22.814078762496422
-47.094480600646406,-22.813991824973126
-47.09445574716076,-22.81408498727192
-47.09431469489856,-22.814008051651818
-47.09421925249427,-22.814113764549774
-47.09412647448372,-22.813963683679447
-47.094100268454135,-22.81406146699914
-47.09415211085306,-22.814019330831737
-47.09420583122563,-22.81384806738109
-47.09423187943355,-22.813885958619828
-47.094279819150046,-22.813906638641615
-47.094251100843174,-22.813978669484094
-47.094327051637016,-22.814106861281985
-47.094407906345346,-22.814210650161737
-47.09454859523614,-22.81433127088889
-47.09450214074834,-22.81436586367377
-47.09441110368688,-22.814303400276554
-47.094497278495844,-22.814401315470647
-47.094617572585214,-22.814481627894658
-47.094446240540584,-22.814478582491894
-47.09438651591973,-22.81447861357793
-47.0944936028534,-22.8145842354366
-47.09452091809603,-22.814740170925486
-47.09469001790093,-22.814705955164943
-47.094608072773894,-22.81455725992599
-47.094675734046284,-22.814646911455434
-47.094498008490646,-22.81471907448976
-47.09435124436819,-22.814631739609954
-47.09418225558633,-22.814718905114812
-47.09422215374831,-22.814781487708586
-47.09420946089136,-22.81487590223949
-47.09430105738116,-22.814954228943968
-47.09427238011302,-22.814797895513333
-47.09443778063157,-22.814772255409643
-47.09435597521868,-22.81479661088103
-47.094203398961476,-22.81487192568707
-47.09429911572053,-22.81474566583271
-47.09433508918509,-22.814590673153607
-47.094343748223956,-22.81466760310999
-47.09433910674073,-22.81482218788782
-47.09437029306711,-22.814971535208198
-47.09443598008522,-22.81491308829755
-47.094477320192695,-22.81493252290219
-47.09454805985383,-22.814898067759493
-47.094558219718124,-22.815040884994534
-47.094468772251716,-22.81509269127913
-47.094427891934494,-22.81519142699446
-47.09443370574047,-22.815148662646056
-47.09446710990753,-22.815153302357714
-47.094316591902945,-22.815103114223387
-47.09429985802097,-22.815125134854295
-47.09424533847747,-22.815238742556545
-47.094120608179544,-22.81524766011943
-47.094180347121494,-22.815405701152248
-47.09414082996381,-22.815402185045563
-47.094033751517266,-22.81550100625162
-47.09412062089754,-22.815527713252543
-47.09414352982508,-22.815623173516844
-47.09407404111481,-22.815520408448048
-47.094186777453835,-22.815431363523924
-47.09426532253577,-22.815573622028918
-47.094317409632126,-22.815493011523564
-47.09449365067524,-22.815480289996973
-47.094435335230266,-22.815508986989563
-47.09435044256428,-22.815493543289406
-47.094407665251914,-22.815329122308146
-47.09448976390529,-22.815468940031252
-47.09460696093159,-22.815408217340575
-47.09445610074767,-22.81546993175193
-47.09454217953933,-22.815613701603507
-47.094432019495095,-22.815710960112327
-47.09458038386482,-22.815684388912793
-47.09477104594206,-22.815679552110215
-47.094901073383824,-22.815678143130484
-47.09496084457388,-22.81564316055186
-47.09513229479074,-22.815712445650554
-47.09497549814812,-22.815633849755887
-47.095111723452696,-22.815653004252137
-47.09520962583109,-22.81567889579826
-47.09538764948042,-22.815661846092844
-47.09531393247397,-22.81582348341985
-47.09523213649496,-22.81571277197186
-47.09522832362942,-22.815702128418657
-47.0954006943926,-22.81573798137198
-47.09546416206862,-22.81579304331797
-47.09565690367973,-22.815821236954495
-47.09562071753427,-22.81581004914499
-47.095646055668624,-22.815968626306795
-47.09557305405059,-22.815925892208572
-47.09553762254457,-22.815889040019965
-47.09557139142046,-22.815957978480704
-47.09543094932786,-22.81599980663827
-47.09549016650133,-22.816072243139658
-47.09543380485824,-22.816056245406095
-47.09551883467455,-22.8160848019028
-47.09542632346072,-22.816213936102113
-47.09544375307101,-22.816313909862675
-47.095403039825996,-22.81630738970261
-47.0953838929752,-22.81620790075343
-47.09532373917162,-22.81616377353933
-47.09534638428895,-22.8160161964466
-47.09517186978809,-22.816026010992445
-47.09500896734921,-22.816013683011285
-47.09493508340138,-22.8161532544034
-47.094758329356154,-22.816192245092722
-47.0947802810448,-22.81604663216315
-47.09470790478393,-22.816187024390533
-47.09484648723879,-22.816179499913943
-47.09478678862223,-22.816028504481533
-47.094673860223345,-22.81594493570154
-47.094866802886536,-22.815972121017168
-47.09493022117811,-22.81602501738069
-47.0948015592482,-22.816144110391445
-47.09484919461502,-22.816282415849884
-47.09467501253612,-22.81635225754347
-47.09461071141286,-22.816306412971905
-47.09457473714624,-22.816138506732607
-47.094492038375904,-22.81614702707598
-47.09443954593435,-22.816186631679262
-47.094314746114904,-22.816136419500356
-47.09426382922549,-22.816261456637033
-47.09429997207806,-22.816275087071766
-47.09419009931064,-22.816127732756396
-47.094280691421716,-22.81604634250908
-47.09439510649529,-22.81608223877328
-47.09421436938952,-22.816114640056416
-47.09413152501206,-22.81608623876918
-47.09425173858115,-22.81602594399714
-47.094333856923555,-22.816048400621955
-47.094371858186065,-22.816083329473194
-47.094523910908656,-22.81599124323598
-47.09446241840776,-22.8159806105126
-47.09459102291853,-22.815942970262146
-47.09476913070398,-22.815881756372693
-47.09466974739516,-22.815921417886287
-47.094614235008635,-22.815752553054736
-47.09462725587182,-22.815586606317627
-47.09460221739697,-22.815589326784178
-47.09461204702511,-22.815447278573487
-47.09463706456372,-22.81542763125004
-47.09467050113608,-22.815573646838903
-47.094726279725684,-22.81547531822577
-47.09462718333119,-22.815428388495363
-47.09472046802222,-22.8153732594313
-47.09463238935002,-22.81538484957772
-47.09447114700591,-22.815427533113933
-47.094430122974266,-22.81536469069214
-47.09432931429946,-22.815423892300547
-47.09448582446428,-22.815361494323042
-47.09446631010782,-22.815432197068997
-47.094531543837036,-22.81552759019536
-47.09456053323211,-22.815576083950308
-47.0944557665034,-22.815521759496338
-47.09449229729255,-22.815514700929697
-47.09454647097013,-22.815475656917883
-47.094523578840914,-22.815441186431233
-47.09469926014517,-22.81542978958783
-47.09484016127578,-22.815538033037832
-47.09489253540043,-22.815704133904337
-47.094854381617004,-22.81553904347455
-47.094861108002334,-22.81550023323521
-47.094759961938564,-22.81538212379154
-47.094622011189635,-22.815287697905976
-47.09458606198871,-22.81541651196407
-47.094509114068174,-22.815471216329964
-47.094473351129935,-22.815395872696534
-47.094315007153895,-22.81541854456525
-47.09419343311439,-22.81534751733284
-47.094070450309175,-22.81543949977072
-47.09414658197936,-22.81555390973064
-47.09411419602737,-22.815601176742753
-47.094073906832804,-22.81574109584381
-47.094089273139254,-22.815869375635792
-47.093983367645556,-22.815780324179627
-47.09394172958952,-22.815788982047124
-47.09407017174534,-22.815661261438265
-47.094148079872504,-22.81567647999706
-47.094322350677025,-22.81575700980135
-47.0942408138654,-22.815742767688597
-47.094374562010245,-22.815824961454187
-47.09439858420111,-22.8158252999427
-47.09449262931832,-22.815977648633574
-47.09450664187008,-22.815994576217335
-47.094595658664815,-22.81583988176617
-47.09467873223538,-22.81582392225083
-47.09458729280239,-22.81576655932918
-47.09451035587261,-22.815663836722408
-47.09459107976069,-22.815634343152702
-47.09453880157192,-22.815658339153433
-47.09436869863402,-22.815663603905442
-47.094480328879406,-22.815535048641724
-47.09431028662421,-22.8155805409977
-47.09419868690878,-22.815494196483108
-47.09432577477032,-22.815363909297
-47.094469427141554,-22.815318356965257
-47.094496683233544,-22.815469160815468
-47.09457993720947,-22.815523546280332
-47.09450416057811,-22.815472176589147
-47.094555669248415,-22.815558135394642
-47.09461131768612,-22.81556812326994
-47.09447241491046,-22.81560477141507
-47.09462533531991,-22.815714930058125
-47.09462655602322,-22.815804951992032
-47.09477359200666,-22.815791677873303
-47.09486097678372,-22.81581042029723
-47.09490171370202,-22.815811914638612
-47.0948017763507,-22.815774704473586
-47.09469518315334,-22.815829352125892
-47.09468262615101,-22.815767584929446
-47.094794908795706,-22.815692181083
-47.09497291836397,-22.815634883881632
-47.095111805166965,-22.81566392381139
-47.09505527678377,-22.815747985275713
-47.095133479937545,-22.815795716829257
-47.09505044055459,-22.815873188626004
-47.095206750524405,-22.81587094123369
-47.095138326864074,-22.8157427019705
-47.094966119987554,-22.81581826056751
-47.095036932658296,-22.815785590477176
-47.09496334218833,-22.815916588616016
-47.09498062523077,-22.815820804371292
-47.094977910212165,-22.815846017300963
-47.09500333574276,-22.815922796033078
-47.09493993551908,-22.815802923699692
-47.09481914910356,-22.81584195792189
